Date,ID,Candidato,Text,Sentiment,Particip
20/03/24,91701445,XG," Xochitl creo un grupo de apoyo de voluntarios. Claro eso no se cuenta, pero ese grupo estuvo muy activo en Guerrero, no nada mas en Acapulco",2,0
20/03/24,5577632,XG," No insistan... estan derrotados... Massive Caller es del panista Carlos Campos... Mexico Elige propiedad de Sergio Zaragoza, empleado de Xochitl... el chiste se encuesta solo...",0,0
20/03/24,1.50E+18,XG,"Llamado a y Deben darle TODOS los recursos disponibles a el tiempo aire disponible, etc YA Los ciudadanos apoyamos a Xochitl, ustedes los partidos hagan su parte y vamos a ganar. Flojitos y cooperando",1,1
20/03/24,136164190,XG," Xochitl ha gastado mucho dinero. A la vista y por debajo del agua. Sera que el PAN, PRI y PRD, no le meten mucho, porque saben que es una causa perdida Xochitl quiere hacer su cochinito Ahora Xochitl le dice a la gente COOPELAS O CUELLO XOCHITL, SI, DA MIEDO ",0,0
20/03/24,2786516548,XG, Ya estoy hasta la madre de mentiras y mas mentiras de parte de Lopez y Morena. Voy con Xochitl ,0,1
20/03/24,238736454,XG," La encuestadora de Xochitl, es la esperanza de ustedes los del PAN y PRI",0,0
20/03/24,1.26E+18,XG," Quiza por eso la oposicion esta en la lona, porque no se dan cuenta que estan desesperados. Y no, Xochitl no es inteligente. Si lo fuera no se estaria exhibiendo.",0,0
20/03/24,1.51E+18,XG, Quien votaria por Xochitl con sus malas referencias la hermana en la carcel por secuestro y su hijo fue encontrado con dr para comercio y sin mencionar que nunca aclaro como se hizo rica con su empresa,0,0
20/03/24,1.76E+18,XG," Ya dejen de mentir y ponganse a trabajar. Fuera este gobierno por inepto, sordo y ciego. Todas y todos con, Xochitl Galvez Ruiz para presidenta. ",0,0
20/03/24,1.47E+18,XG," Soy una mujer comprometida con los temas de feminicidio y desaparicion forzada, los hijos de las mujeres muertas y las familias de los desaparecidos requieren una profunda atencion. Pongo a tus ordenes mi proyecto para fortalecer tu valiosa labor. Vamos Xochitl ",2,1
20/03/24,1.47E+18,XG," Hay que ser realista. Sheini es antipatica, no tiene nada que ofrecer y Xochitl irradia alegria y simpatia, tiene ideas y puede hablar sin bozal. Sheini no tiene la mas minima chance de ganar. El de junio Xochitl ",2,0
20/03/24,23377748,XG,"Con el objetivo de deslindarse de cualquier relacion politica, una popular cadena de restaurantes dejo en claro que no forma parte de la propaganda politica de rumbo a las ",1,0
20/03/24,1.11E+18,XG," Estas a tiempo de rectificar, onestamente como imaginas a Xochitl como presidenta, no manches imagino un desastre manejado por interes netamente corruptos de seudo empresarios y ya sabes quien seria el bueno la rata mayor con una letra te digo todo, X.",0,0
20/03/24,138135819,XG," Como decir lo mismo que dijo Xochitl sin decir lo mismo que dijo Xochitl. Estan culerisisisisisismas, y si, no son Cancun. NarcoCandidataClaudia ",1,0
20/03/24,1.06E+18,XG, Jajaja pobres esbirros siguen hablando de Xochitl jajaja,0,0
20/03/24,1.23E+18,XG," Pues Xochitl es el retorno al poder de quienes si saben gobernar, pero no lo hicieron bien cuando tuvieron su oportunidad. La oposicion tuvo desde para construir una campana fuerte, buscar un buen candidato y dar batalla este ano, pero solo decidieron ser la burla ",0,0
20/03/24,1.68E+18,XG," que propuesta tan chingona ,no mames Xochitl ya ponte las pilas y deja de hacer pendejadas",2,0
20/03/24,1.13E+18,XG," Mira Xochitl, mi cafe del dia ",1,0
20/03/24,1.53E+18,XG, Que dice que no les presta la marca para apoyar a Xochitl,0,0
20/03/24,1.46E+18,XG, Que bonita es la participacion ciudadana Ver a la gente unirse y activarse por el bien de todos Salgamos a las calles a promover a Detengamos la dictadura del y su NarcoCandidataClaudia ,2,1
20/03/24,1.71E+18,XG, Ladrones de esos partidos son expertos en embolsarse el dinero. Xochitl como sabe que no va a ganar pues se asegura de algo de de la campana toda vez que sus empresas dificilmente seguiran vendiendo.,0,0
20/03/24,1.73E+18,XG,Se contradicen Xochitl y Alito ante Ciro en Radio Formula sobre los recursos de la campana ,0,0
20/03/24,1421757954,XG,RT Somos mas que los de enfrente La gente inteligente de este pais llamado Mexico esta con Xochitl Galvez. Este de mar,2,0
20/03/24,2354673822,XG,RT Xochitl Galvez gana encuesta realizada en el centro y norte del pais Resultado,1,0
20/03/24,1.25E+18,XG," Si no le damos la autoridad a Xochitl con nuestro voto, no lo puede hacer",0,1
20/03/24,1.64E+18,XG, Se creyeron unas imagenes de vasos de Starbucks con el nombre de Xochitl hechas con IA eran de verdad Que pendejos estan. ,0,0
20/03/24,9.49E+17,XG, Normal cuando poco a poco van abandonando el barco que se hunde llamado Xochitl ,2,0
20/03/24,1.70E+18,XG, Del cuero del puerquesito de Xochitl.,0,0
20/03/24,1.65E+18,XG," y Yo tengo fotos y evidencia, de todas ls veces que hemos ido hacer trabajo a pie a todas las prepas de la UNAM, todas, incluyendo los CCH, a cada una de las facultades... asi como la gran mayoria de los CECYT Que bueno que vas, pero Xochitl es la candidata",2,0
20/03/24,1.45E+18,XG, Callate pendejo XOCHITL GALVEZ en su visita a Nvo. Leon dijo q cerraria dos refinerias la de Cadereyta y una en Tamaulipas nunca dijo modernizarlas ahi estan los videos miralos y deja de decir mentiras este gobierno no esta destruyendo PEMEX lo esta Fortaleciendo burro mentiroso,0,0
20/03/24,1.41E+18,XG," MILEI EN ARGENTINA ESTABA PUNTOS ABAJO UNOS DIAS ANTES D LAS ELECCIONES Y TERMINO GANANDO X MUCHO. ASI Q NO AMIGO, HAY Q PONER A LAS ENCUESTAS EN SU JUSTA DIMENSION Y NO SESGARLAS Y TOMAR TAMBIEN LAS ENCUESTAS Q PONEN A XOCHITL A SOLO PUNTOS ABAJO.",0,0
20/03/24,1.74E+18,XG,ELECCIONES Xochitl Galvez considero que el Gobierno de Mexico debe endurecer la pierna ante la ley antiinmigrante de Texas. ,1,0
20/03/24,2298209779,XG," A CABEZAZOS SE DIRIMEN DIFERENCIAS EN CAMPANA DE XOCHITL Ni Zidane se atrevio a tanto. Al calor de la campana Fuerza y Amor por Mexico, los jefes de logistica de y de la propia candidata, dieron un espectaculo bochornos ",0,0
20/03/24,1.51E+18,XG," Pregunta seria que hace Marko cortez con cabeza de vaca, va a traer mas dinero, Esto representa Xochitl la incongruencia ",0,0
20/03/24,1.70E+18,XG, No le crean a Xochitl Galvez es mentirosa y corrupta ella te dice que la seguridad pero en realidad su compromiso es con los ricos ,0,0
20/03/24,358782733,XG,Lis que trabajamos dia a dia estamos contigo Xochitl. ,2,0
20/03/24,1.40E+18,XG, Xochitl es tu salvacion ,2,0
20/03/24,1.62E+18,XG, Jajajaja ya se sabe que el hijo de Xochitl se esta robando el dinero de la campana de su mama ,0,0
20/03/24,1.62E+18,XG, No se hubieran ido si tus compotas no se hubieran embolsado todo el dinero para ellos. Estas bien pendeja Xochitl ,0,0
20/03/24,1.50E+18,XG, Viva Xochitl,2,0
20/03/24,1.31E+18,XG, No dije nada a Claudia sino a la Xochitl ,1,0
20/03/24,1.60E+18,XG, Xochitl va bien y de buenas x todo Mexico ,2,0
18/03/24,37490213,CS," Por el bien de Mexico y la CDMX deseamos una relacion cordial y de colaboracion entre la Presidenta Claudia Sheimbaum y la Jefa de Gobierno, Clara Brugada. Sabemos y entendemos las diferencias pero sobre todo debe primar la unidad.",2,0
18/03/24,1.52E+18,CS, SIN LUGAR A DUDAS LA DRA. CLAUDIA SHEIMBAUM PARDO PROXIMA PRESIDENTE DE MEXICO LINDO Y QUERIDO,2,0
18/03/24,605517540,CS," Sinceramente crei que xochil venia fuerte, pero como va pasando el tiempo cada vez mas la va cagando, asi que indudablemente la Dra Claudia sheimbaum sera nuestra proxima presidenta ",2,0
18/03/24,3195217478,CS, Sigue la Dra. Claudia Sheimbaum,1,0
18/03/24,373721794,CS," . copia y pega Viva Mexico viva la T. Viva Claudia Sheimbaum , proxima presidenta ",2,0
18/03/24,1.56E+18,CS," Definitivamente la Presidenta es Claudia Sheimbaum. El pueblo ya decidio, y con su voto, lo confirmara el de junio.",1,1
18/03/24,51650492,CS,"RT Can Cun Quintana Roo gran mitin de la Dra Claudia Sheimbaum, este arroz ya se cocio ahora salgamos a votar sin confiar",2,1
18/03/24,1.45E+18,CS, Estamos...con la Dra. Claudia Sheimbaum ,2,0
18/03/24,281643379,CS,Vamos a votar por la Dra Claudia Sheimbaum y aplicar el PLAN C apoyo total para CLARA BRUGADA ,2,1
18/03/24,1.40E+18,CS, Claudia Sheimbaum ganara la presidencia de Mexico en junio de . Le dara una paliza monumental a Xochitl. Viva MORENA carajo,2,0
18/03/24,1.25E+18,CS," La coalicion seguimos haciendo historia la integran Morena Pt y PVEM y en esa dinamica estamos apoyando el proyecto de la proxima presidenta de Mexico la Dra Claudia Sheimbaum, no estorben x favor, mejor sumense a la historia, dejen de apoyar a los que han destruido el Estado.",0,0
18/03/24,1.44E+18,CS, Viva mi futura presidenta Claudia sheimbaum ,2,0
18/03/24,1.40E+18,CS, Tienes mucha razon pero cuando vaya a debatir con la Dra. Claudia Sheimbaum ya va a estar como puntos abajo en las escuestas. Y eso ya nadie lo para. La Xochitl va como los cangrejos.,0,0
18/03/24,184216225,CS, ASESINA CLAUDIA SHEIMBAUM ASESINA DE LA NarcoCandidataClaudia,0,0
18/03/24,1.25E+18,CS, Sheimbaum y Mexico lo sabemos. Mayoria calificada para MORENA con Clara Brugada y Claudia Sheinbaum.,2,0
18/03/24,1.59E+18,CS," PAR DE SINVERGUENZAS, CINICOS, VENDIDOS, CHAYOTEROS, YA PERDIERON TODA CREDIBILIDAD. DRA. CLAUDIA SHEIMBAUM PARDO PROXIMA PRESIDENTA DE MEXICO, ",0,0
18/03/24,1.68E+18,CS,El sur y sureste del pais tendran una nueva realidad con el proyecto de la futura presidenta Claudia Sheimbaum ClaudiaArrasa ,2,0
18/03/24,1.63E+18,CS, Me pregunto que haran despues del de junio ya que esta cantidad de votos por la Dra Claudia Sheimbaum sera historia en Mexico,1,1
18/03/24,1.76E+18,CS," Todos sabemos que la nueva presidenta sera Claudia Sheinbaum . . copia y pega Viva Mexico viva la T. Viva Claudia Sheimbaum , proxima presidenta .",2,0
18/03/24,2297378322,CS, Que no se le ocurra a los de Starbucks meterse en esos temas. El de los Mexicanos esta con la Dra. Claudia Sheimbaum.,2,0
19/03/24,1.76E+18,CS,"La diferencia es que MEXICO es un nuevo pais politizado, y todos apoyamos a la Dra Claudia Sheimbaum Echa un vistazo al video de Alejandra Spitalier ",2,0
19/03/24,1.71E+18,CS,Mira para que te avientes otro montaje haber si logramos llegar al de aprobacion para septiembre antes de entregar la banda a la Dra Claudia Sheimbaum jejeje ,2,0
19/03/24,1.52E+18,CS, Que tiene claudia Un hijo con Andy Hijo de este miserable mentiroso eso tiene Osea este animal cerdo es abuelo de una hija de claudia sheimbaum Eso tiene ..por eso el dedazo verdad tu lo dijiste en una comida yo estaba,0,0
19/03/24,1.47E+18,CS, La futura presidenta Claudia Sheimbaum,1,0
19/03/24,8.35E+17,CS, Lo q amanecio fue q la Dra Claudia Sheimbaum tiene y tu botarga corrupta ,0,0
19/03/24,1.59E+18,CS, Siempre es lo que han querido si no hubiera llegado AMLO a la presidencia ya estuvieramos acabando. Arriba morena y Claudia sheimbaum nuestra proxima presidenta,2,0
19/03/24,129721437,CS,"SUPREMA CORTE DE JUSTICIA, HAGO UN LLAMADO A USTEDES PARA DECIRLES QUE LA CANDIDATA CLAUDIA SHEIMBAUM DICE PURAS MENTIRAS... NarcoCandidataClaudia ",0,0
19/03/24,102675455,CS," Esta miserable,bazofia humana,que se dice cientifica,cuando tras un mitin se le acercaron madres buscadoras,les dijo cortante,Ahorita no De esa calana es la hijoeputez de Claudia Sheimbaum",0,0
19/03/24,1.34E+18,CS, Vamos a ganar con Claudia Sheimbaum,2,1
19/03/24,2853974946,CS," Y sigues Ryo, echando tu veneno, yo a como te veo en la foto te tenia en otro concepto,ese video fue d cuando estaba llegando la GentePor mas difamacion d ustedes en contra d la Doctora Claudia Sheimbaum Pardo, lo unico que hacen es que suba mas en las encuestas, vota por ella",0,0
19/03/24,2483084192,CS, La Doctora Claudia Sheimbaum Pardo sera la proxima Presidenta de Mexico por voto amplio del pueblo de Mexico,2,1
19/03/24,1.72E+18,CS, Vamos a ganar con claudia sheimbaum,2,1
20/03/24,1.59E+18,JAM, Hidalgo puro XOCHITL GALVEZ ah..vo que si,0,0
20/03/24,201171691,JAM,"En la energia de las y los jovenes nos permitio tener un dialogo extraordinario, lleno de causas, propuestas e ideas para poner a Mexico de pie. Ya van universidades visitadas y estoy convencido de que las y los jovenes van a cambiar la historia de este gran ",2,0
20/03/24,1.77E+18,JAM, Por Xochitl,0,0
20/03/24,307639948,JAM, Mexico sin Miedo ,1,0
20/03/24,312463131,JAM, Los estudiantes Y este quien es,0,0
20/03/24,1.47E+18,JAM," Ja ja ja ja Ridicula tu encuesta Ja ja ja ja Nos vemos el de junio en las casillas, ahi vas a ver el poder del pueblo. Claudia Presidenta. Vamos por el Plan C.",2,1
20/03/24,513767782,JAM,"Que los cuenten bien, luego andan diciendo que no se llenan los auditorios ",0,0
20/03/24,1.10E+18,JAM,"Propuestas serias, necesarias y viables forma de hacer politica con ",2,0
20/03/24,157215330,JAM," Cuando vaya a la UNAM o al Poli, te creere. Ahi se vera de que esta hecho.",1,0
20/03/24,164394540,JAM," En serio wey, nadie te conoce, ni para meme sales",0,0
20/03/24,1.68E+18,JAM, ENCUESTA DE MORENA. Y VEAN A SOLO PUNTOS. ESTAMOS MUY CERCA. NUESTRA PROXIMA PRESIDENTA DE MEXICO,2,0
20/03/24,342530275,JAM," A fuerza, si no, no les ponen la asistencia... ",1,0
20/03/24,141042478,JAM,Y porque de seguro te invitan a sus borracheras no ,0,0
20/03/24,435316041,JAM, Pues por la menos pior ,0,0
20/03/24,542930238,JAM," Ya borracho, date cuenta que solo tienes el no sigas en tu ridiculo.",0,0
20/03/24,1.14E+18,JAM, Se me hace que a ese la le aplicaron esa que dice CAMARON QUE SE DUERME SE LO LLEVA LA. ,0,0
20/03/24,2948748288,JAM," A mi nunca me han preguntado en ninguna encuesta, siempre dudare de ellas",1,0
20/03/24,1.57E+18,JAM, Por que no mejor te vas a la verga,0,0
20/03/24,153837738,JAM, Quien es Digo cual de todos,0,0
20/03/24,1.54E+18,JAM, borrachera jajajaja el teporocho nos tiene bloqueados pero dice que hay una campana negra en su contra. Se niega a entender que su partido basura Mc es morena de closet y por eso es el repudio mundial a los naranjas podridos,0,0
20/03/24,84613584,JAM," presento ante la Asamblea de la Camara Nacional de Autotransporte de Carga Canarac su propuesta para atender la violencia en contra de los transportistas, la cual incluye la incorporacion de tecnologia a las aduanas. ",0,0
20/03/24,1.01E+18,JAM, Mexico sin miedo,1,0
20/03/24,339831922,JAM," Esa campana, nacio muerta",0,0
20/03/24,1.77E+18,JAM, ES PURO PALERO DEL SOLO ESTA DE QUITAVOTOS. MAS AYUDA EL QUE NO ESTORBA.,0,1
20/03/24,1.44E+18,JAM," Claro, porque el hecho de que han hecho alianzas con lo peor de la clase politica como sandra cuevas, roberto palazuelos no tiene nada que ver ",0,0
20/03/24,1.62E+18,JAM," Y alguien dio explicaciones de donde quedaron o a quien fueron vendidos estos arboles Sus mentiras sinceras,del IMPOSTOR,ya no surten efecto,se requieren respuestas claras e inmediatas.",0,0
20/03/24,97073080,JAM, Quien eres,1,0
20/03/24,491682769,JAM," Mi estimado, pusieron a de candidato para dividir el voto en apoyo de y asi nos quieren vender que son opcion Mi voto va por y por toda la coalicion, basta de dividir, dejo muy clara la intencion de su partido.",0,1
20/03/24,1.40E+18,JAM, pobre mujer desesperada en plena histeria Jaaaaaa ,0,0
20/03/24,635917782,JAM," Entiende de una buena vez, ya callate y vete por las chelas",0,0
20/03/24,1.43E+18,JAM,Si soy el seguidor de VOTARE POR EL.,2,0
20/03/24,1.14E+18,JAM,Somos la segunda opcion para la presidencia ,2,0
20/03/24,1173904694,JAM, El crecimiento ,1,0
20/03/24,9.78E+17,JAM, Gastandote el Dinero a lo pndjo. Mejor vete a embriagar Eso si lo sabes hacer,0,0
20/03/24,1379580511,JAM, Parece que quieren ganarle a Xochitl y no a Claudia ,1,0
20/03/24,1.68E+18,JAM, Los jovenes son los que verdaderamente pueden padecer a un mas en un Mexico que solo ha pensado en un sector de la poblacion. En el Mexico de tod Debemos iniciar proyectos a largo plazo y acciones inmediatas. Por eso mayores oportunidades de trabajo y atraer inversion es Top,2,0
20/03/24,187620933,JAM," Yo, mi familia y amigos votaremos XochitlPresidenta Vamos Mexico ",2,1
20/03/24,247621283,JAM, XochitlGalvezPresidenta,2,0
20/03/24,4775838859,JAM, Por que no estas criticando a Xochitl en este post Urge un ataque para recalcar tu sesgo politico como candidato de oposicion,0,0
20/03/24,1.46E+18,JAM, Por que mejor no te vas pero a la verga,0,0
20/03/24,1.21E+18,JAM, El candidato que busca ser el presidente..... pero del salon.,0,0
20/03/24,35541975,JAM,"Al ser cuestionado por los universitarios sobre su postura en torno a la seguridad, reitero su propuesta de cambiar la estrategia. ",1,0
20/03/24,1.51E+18,JAM," Seguro que si, porque entusiasmados, entusiasmados, no se ven ",1,0
20/03/24,2569312417,JAM, Ya se desperto ,2,0
20/03/24,1.32E+18,JAM, Por quien votarias para la presidencia de la republica,1,0
20/03/24,635032365,JAM, y donde habra quedado la madera de todos esos arboles,1,0
20/03/24,1.76E+18,JAM, Tan temprano y ya ebrio,0,0
20/03/24,22885743,JAM, El autobus de Calderon fue bautizado como El hijo desobediente,1,0
20/03/24,40013629,JAM, El presidente de la asociacion de alumnos.,1,0
20/03/24,1.71E+18,JAM," se reunen en el aeropuerto de McAllen Texas el mafioso de Cabeza de Vaca con Marko Cortes dirigente del PAN, que tramaran ",0,0
20/03/24,1.77E+18,JAM, Vamos a ganar Yo voy con Xochitl ,2,1
20/03/24,160773707,JAM,Quien gana con tanto aspiracionismo Starbucks jaja ,1,0
20/03/24,2429899368,JAM, El de Fernandez de Cevallos era El Jefe y fue el mismo que uso antes Manuel Clouthier.,0,0
20/03/24,2733302990,JAM, Que se arme la peda masiva,1,0
20/03/24,553309245,JAM," Oye Chayozucena, y eso no es coaptacion del voto, o te vas a hacer pndja como los del ",0,1
20/03/24,284320032,JAM," URGENTE. ...es importante conocer la postura ante esto, de las y el candidato presidencial de Mexico. . Maria Corina Machado",1,0
20/03/24,344124443,JAM," ...los poderes facticos han emprendido una campana negra contra nuestro movimiento... JAM We, te pareces tanto ...los grupos hegemonicos han desatado una guerra contra nuestro movimiento y han posicionado un hashtag AMLO Siganse enganando pndejos",0,0
20/03/24,1.61E+18,JAM, Claro que no te tienes que esconder de nadie no saben quien eres pinch desaparecido ,0,0
20/03/24,1.22E+18,JAM, Cuando solo andas buscando chayote,0,0
20/03/24,1.14E+18,JAM, Senales le diste besos y fajes al acosador de Eres otro ingenuo que convencio para el ser pluri ooootra vez. Minimo unas caguamas para Maynez.,0,0
20/03/24,1.54E+18,JAM, Esta es mas real xochitl,1,0
20/03/24,141260426,JAM,"Hoy, junto a presidente, asistimos a para platicar con las y los alumnos sobre el Mexico Nuevo que queremos para las proximas generaciones. Gracias a las y los estudiantes por abrirnos las puertas de su universidad, por el dialogo y las nuevas ",2,0
20/03/24,1.17E+18,JAM, Porque aqui la tendencia es favorable para Xochitl ,1,0
20/03/24,1.76E+18,JAM," Wannabe oportunista, van a perder el registro, deje .de mamar del erario.",0,0
20/03/24,1.26E+18,JAM," La campana del A ver si no pierden registro todos los politicos suplentes de MC. No tienen estructura ni popularidad. Lo unico que saben hacer es vestirse con tenis naranjas y decir que son lo Nuevo, pero su candidato es expriista y su presidente un baby boomer.",0,0
20/03/24,1.72E+18,JAM, Repitemelo por favor ,1,0
20/03/24,1332329984,JAM, Dime de que presumes y te dire de que careces.,0,0
20/03/24,9.82E+17,JAM,Dice Emilio Gonzalez Marquez ex gobernador de que votar por es votar por ,1,0
20/03/24,1.37E+18,JAM, Tambien Mexico le copio el sistema de salud a Dinamarca y ya se los cargo la verga a Dinamarca Perdon por lo de cargo ,0,0
20/03/24,1.55E+18,JAM," Ten dignidad, vuelvete una persona de bien. No sigas gente corrupta.",0,0
20/03/24,1.21E+18,JAM,Esto es lo que los tiene rabiosos Ni a Ni a Para cuidar la casa del perro Porque se la roban ,0,0
20/03/24,1.33E+18,JAM, Vamos XochitlGalvezPresidenta,1,1
20/03/24,183073750,JAM, Que bueno que en las universidades publicas esta prohibido el proselitismo politico,1,0
20/03/24,4455864341,JAM, Junta mas gente el de los elotes ,1,0
20/03/24,13334262,JAM," Hasta tuvo el suyo, que ya ke baje ese candidato y su Gibran al lloriqueo",0,0
20/03/24,1.76E+18,JAM, Por quien votarias para la en las ,1,0
20/03/24,1.60E+18,JAM, Que flojera habra sido asistir a eso,0,0
20/03/24,108470474,JAM,Ahi esta tu chingadera nueva ,1,0
22/03/24,3112262620,JAM, Sigue Claudio X Gonzalez obstruyendo el progreso de Mexico. El tren maya aportara economia a nuestros hermanos del Sureste. FUERA PRI PAN PRD,0,0
22/03/24,201171691,JAM,"El Plan Nacional de Pacificacion es la unica alternativa seria y congruente para cambiar la estrategia fallida de seguridad y ponerle fin al horror. Las candidatas de la vieja politica representan la continuidad del modelo fallido. Nosotros, el camino colectivo hacia la paz. ",0,0
22/03/24,1.33E+18,JAM, Mentiroso,0,0
22/03/24,172029321,JAM,"Me ofrecieron ,, por un tuit apoyando a Saben Aunque no me hubieran ofrecido nada, estoy convencido que lo nuevo esta por llegar Mega peda en el Club Campestre de Monterrey. Yo invito a los primeros que den RT Arrancate ",0,0
22/03/24,1.73E+18,JAM,". , reitero su propuesta de legalizar las drogas en Mexico como parte de una estrategia para abordar la saturacion de las carceles y crear un sistema efectivo de reinsercion y prevencion. ",1,0
22/03/24,1.49E+18,JAM, semana de tren maya transporta lo de dia de cualquier linea de metro... callate el hocico....,0,0
22/03/24,344364519,JAM, Gente que llego mucho antes que un tren a darle en la madre a la Peninsula. R I D I C U L O S Quieren preservar la zona Regresen a sus lugares de origen y dejen de estar chingando.,0,0
22/03/24,1.73E+18,JAM, Entre la peda y las drogas ya estas empinado,0,0
22/03/24,42307440,JAM, La A de Clau,1,0
22/03/24,1.76E+18,JAM, Yo quiero que gane letra B,1,0
22/03/24,388396741,JAM, Ya es viernes Que se arma Yo jalo ,1,0
22/03/24,601940491,JAM, A CLAUDIA SHEINBAUM,0,0
22/03/24,447689119,JAM," Cierra la boca, se te van a enfriar esos dientes",0,0
22/03/24,8.97E+17,JAM, A ver hijos de su puta madre porque nomas se les atora lo del tren maya que no ven todo lo que contamina Calica empresas canadiense donde varios inversiones son gente del Prian y Pan Hay esta su hipocresia pinches ambientalista pagados que no ven lo que mas les convenga ,0,0
22/03/24,1.14E+18,JAM, BBBBBBBBBBBBBBBBB,0,0
22/03/24,187230247,JAM, Van a ir y Va a patrocinar como otras peditas de esos funestos personajes,0,0
22/03/24,1.14E+18,JAM, Estuvo anos de parasito plurinominal y jamas presento una sola propuesta. Si querian igualdad de precios en rastrillos para resurar rosas y cualquier otro color. Las pendejadass de ,0,0
22/03/24,1.68E+18,JAM, Pone contra Woke vota por una progre rependejo eres,0,0
22/03/24,298511174,JAM, Saludos a los dos amigos ,1,0
22/03/24,1.57E+18,JAM," Aparte de borracho, marihuano. ",0,0
22/03/24,121626256,JAM, Haber we. Es mi apuesta jajajaa yo pongo las condiciones jajajaja polls puso que a ptos pues bueno yo puse mis condiciones jajajaja tu has tus apuestas y pones tus condiciones o no Jajajaja jajajaja me hiciste el dia,1,0
22/03/24,1005525685,JAM, XochitlGalvezPresidenta ,1,0
22/03/24,1.43E+18,JAM, B XochitlGalvezPresidenta,1,0
22/03/24,1.22E+18,JAM," Estuve en un dialogo sobre el sistema nacional de cuidados con el candidato y le solicite que en caso de ganar, atraiga el convenio de la las mujeres y personas cuidadoras merecemos trabajos justos, sin mandatos de genero y bien remunerados.",1,0
22/03/24,1.76E+18,JAM," Obviamente Claudia Sheinbaum para presidenta, es la unica opcion realmente viable para que nuestro pais avance hacia un mejor futuro",2,0
22/03/24,1.60E+18,JAM," Puta madre, y la clase media, la que hace que El Pais sea fuerte la dejan en el olvido.",0,0
22/03/24,584899819,JAM, Отвали facho gelatino con hambre de sed Sigue estudiando para ver si se te quita lo IDIOTA.,0,0
22/03/24,1.76E+18,JAM, belinya Di Sini ,1,0
22/03/24,69437722,JAM,Insisto deberia safarse de la contienda y dejar solo a y al ,0,0
22/03/24,898165916,JAM, Claro que si tienen y tenian seguridad que sacaba a la gente de sus playas si no eran huespedes de sus hoteles.,1,0
22/03/24,1.68E+18,JAM, Para hacer una buena representacion de ,1,0
22/03/24,111100671,JAM," Y colmo es que el senor vive en Villas del Sol, donde ha destruido mucha selva y cenotes, aqui si no se manifiestan. Doble Moral el pelana ese.",0,0
22/03/24,1.63E+18,JAM, Bendito Dios ,1,0
22/03/24,156878648,JAM, Te dicen el congruente verdad vas a votar por ,1,0
22/03/24,114350311,JAM, broder y si te vas a chingar a tu madre,0,0
22/03/24,1.34E+18,JAM, A.,1,0
22/03/24,1.53E+18,JAM, xochilt,1,0
22/03/24,1.54E+18,JAM,"El candidato a la presidencia por Movimiento Ciudadano, Jorge Alvarez Maynez, visito la Universidad Panamericana en la donde sostuvo un encuentro con docentes y la comunidad estudiantil. ",1,0
22/03/24,9.77E+17,JAM, Presidente Maynez Maynez Maynez presidente Maynez Maynez Maynez del AA del AA del AA ,1,0
22/03/24,59767216,JAM, Cual competencia no jala gente Veo mas noticias tuyas hechandole porras al candidato de tu partido que del mismo candidato Te hubiese ido mejor a ti como contendiente que a ese a la izquierda.,1,0
22/03/24,1.76E+18,JAM, Aaaaaaaaaa,1,0
22/03/24,9.21E+17,JAM," Por si te olvido No robar, no mentir y no traidores. O como es De risa los croquechangos ",0,0
22/03/24,1.19E+18,JAM, La sorpresa que traen sera una orden de aprehension ,1,0
22/03/24,323938777,JAM, B Xochitl Galvez ,1,0
22/03/24,313721040,JAM," El hecho de que no puedas acceder a traves del hotel por ser el camino mas corto no significa que no puedas caminar al acceso publico, aunque sea mas largo el camino, y acceder a la misma playa de todas formas. Si intentas instalarte dentro del margen de su propiedad, es otra",1,0
22/03/24,1.51E+18,JAM, Es algo asi como el matalos en caliente ,1,0
22/03/24,1.76E+18,JAM, Ahque la senora Claudia Sheinbaum,1,0
22/03/24,1.30E+18,JAM, No puedes hablar de un Plan de Pacificacion si tu lanzador presidencial ese si es un modelo fallido tiene a NL en el primer lugar de homicidiosasi. MC primero apliquenlo en los estados q gobiernan,0,0
22/03/24,1.67E+18,JAM, Los mando y el ,1,0
22/03/24,967255706,JAM, Saludeme candidato.,2,0
22/03/24,4511776572,JAM, Y vendran cosas peores.....,1,0
22/03/24,1.24E+18,JAM, gracias por protestar ,2,0
22/03/24,1.44E+18,JAM, salud a su candidato ,2,0
22/03/24,153087421,JAM, Ya no escribas borracho por favor.,1,0
22/03/24,282247745,JAM," Mexico es democrata, y se iran los CORRUPTOS del ",0,0
22/03/24,233367121,JAM,"Creer que ganara la eleccion es una ingenuidad. Si la victoria no es el objetivo, que busca Tienen la capacidad de alcanzarlo Episodio del archivo de En Spotify, Apple Podcasts y otros ",0,0
22/03/24,1.70E+18,JAM, A sin lugar a dudas,1,0
22/03/24,48229538,JAM, Que hueva Con ganas de estar en Playa para tocarles el claxon,0,0
22/03/24,2973340226,JAM," Nunca seras elegido, eres un plurinominal, eres un chiste en la politica Pegoste",0,0
22/03/24,1.77E+18,JAM, ya we vete a la mrd,0,0
22/03/24,1.56E+18,JAM, Claro que la doctora claudia,0,0
22/03/24,1.38E+18,JAM, A q hrs las kawamas pues ,0,0
22/03/24,1.49E+18,JAM, El karma llega Eso es lo que esperamos MILLONES de MEXICANOS. Que le llegue al y a la NarcoCandidataClaudia y a la y al y al ,2,0
